t,x,y,z,gripper
2.8000000000000003,-0.201151347405906,-0.1391868921926384,0.1698781986961964,1.0
2.84,-0.1967882758171905,-0.13587976755386044,0.17642818436568664,1.0
2.88,-0.19147526712935747,-0.13183300180520308,0.18222204165345696,0.996636872897461
2.92,-0.18521155716518692,-0.12703615208137706,0.1872337959380127,0.9895358702438142
2.96,-0.17807730108616518,-0.1215316414167364,0.19151311243545163,0.9841699666340897
3.0,-0.1701580620293852,-0.11536542596269038,0.19511471149953236,0.9803744374755099
3.04,-0.16153940313193993,-0.10858346187064827,0.1980933134840135,0.9779845581752975
3.08,-0.15230688753092228,-0.10123170529201936,0.20050363874265353,0.9768356041406749
3.12,-0.14254607836342514,-0.0933561123782129,0.20240040762921122,0.976762850778865
3.16,-0.1323425387665416,-0.08500263928063828,0.2038383404974451,0.97760157349709
3.2,-0.12178183187736458,-0.07621724215070479,0.20487215770111372,0.9791870477025726
3.24,-0.11094952083298695,-0.06704587713982166,0.20555657959397583,0.9813545488025357
3.2800000000000002,-0.0999311687705017,-0.05753450039939821,0.2059463265297899,0.9839393522042013
3.3200000000000003,-0.08881233882700172,-0.04772906808084372,0.2060961188623146,0.9867767333147925
3.36,-0.07767859413958,-0.0376755363355675,0.2060606769453085,0.9897019675415314
3.4,-0.06661549784532947,-0.027419861314978845,0.2058947211325302,0.992550330291641
3.44,-0.05570861308134306,-0.017007999170487034,0.2056529717777384,0.9951570969723438
3.48,-0.04504350298471364,-0.006485906053501255,0.20539014923469162,0.9973575429908622
3.52,-0.0347057306925343,0.004100461884568973,0.20516097385714838,0.9989869437544188
3.56,-0.02478085934189797,0.014705148492314489,0.20502016599886755,0.9998805746702364
3.6,-0.015352419801442972,0.025282392824665236,0.20502016599886752,0.9998805746702364
3.64,-0.006457200765353078,0.03579092368235437,0.20516097385714843,0.9989869437544189
3.68,0.001914751246643011,0.046193959611918654,0.2053901492346916,0.9973575429908621
3.72,0.0097754219832707,0.05645491436623363,0.2056529717777384,0.9951570969723438
3.7600000000000002,0.017136797193255456,0.06653720169817487,0.2058947211325302,0.9925503302916411
3.8000000000000003,0.02401086262532317,0.07640423536061848,0.2060606769453085,0.9897019675415314
3.84,0.03040960402819915,0.08601942910643985,0.20609611886231458,0.9867767333147924
3.88,0.036345007150609246,0.09534619668851506,0.2059463265297899,0.9839393522042013
3.92,0.041829057741278826,0.10434795185971954,0.20555657959397583,0.9813545488025356
3.96,0.046873741548933714,0.11298810837292936,0.20487215770111375,0.9791870477025726
4.0,0.05149104432229929,0.12123007998101994,0.20383834049744512,0.97760157349709
4.04,0.055692951810101324,0.12903728043686732,0.20240040762921127,0.9767628507788649
4.08,0.059491449761065344,0.1363731234933471,0.2005036387426536,0.9768356041406749
4.12,0.06289852392391687,0.14320102290333495,0.19809331348401354,0.9779845581752974
4.16,0.06592616004738164,0.14948439241970676,0.1951147114995324,0.9803744374755099
4.2,0.06858634388018513,0.15518664579533817,0.19151311243545174,0.9841699666340896
4.24,0.07089106117105298,0.160271196783105,0.18723379593801276,0.9895358702438142
4.28,0.07285229766871079,0.1647014591358829,0.18222204165345707,0.9966368728974608
4.32,0.07448245847543626,0.16844385084745633,0.17642818436568666,1.0
4.36,0.07580022346517519,0.171509742257055,0.16987819869619653,1.0
4.4,0.07682910284352899,0.17394510810844774,0.16265628696324141,1.0
4.44,0.07759273106900327,0.1757968132908574,0.15484814930364285,1.0
4.48,0.07811474260010369,0.17711172269350706,0.14653948585422225,1.0
4.5200000000000005,0.07841877189533589,0.17793670120561972,0.13781599675180062,1.0
4.5600000000000005,0.07852845341320551,0.17831861371641833,0.12876338213319957,1.0
4.6000000000000005,0.07846742161221823,0.178304325115126,0.11946734213524011,1.0
4.64,0.07825931095087967,0.17794070029096562,0.11001357689474389,1.0
4.68,0.07792775588769549,0.17727460413316018,0.10048778654853183,1.0
4.72,0.07749639088117136,0.17635290153093278,0.09097567123342562,1.0
4.76,0.07698885038981287,0.1752224573735064,0.0815629310862462,1.0
4.8,0.07642876887212575,0.17393013655010395,0.07233526624381503,1.0
4.84,0.07583978078661562,0.17252280394994857,0.06337837684295364,1.0
4.88,0.0752455205917881,0.17104732446226306,0.05477796302048297,1.0
4.92,0.07466962274614888,0.16955056297627066,0.04661972491322465,1.0
4.96,0.07413572170820357,0.1680793843811942,0.03898936265799968,1.0
5.0,0.07366745193645786,0.16668065356625678,0.031972576391629634,1.0
5.04,0.07328660151347582,0.16539867974231867,0.025650144756937766,0.9737277905239241
5.08,0.0729958972471594,0.16425138828035007,0.020052038786700043,0.9308688260219595
5.12,0.07278682081613377,0.16324113950146796,0.015178255749955905,0.8824317666256264
5.16,0.0726507085574777,0.1623700925509415,0.011028405509512049,0.8291824371960829
5.2,0.07257889680826991,0.16164040657404,0.007602097928175121,0.7718866625944891
5.24,0.07256272190558916,0.16105424071603247,0.004898942868751554,0.7113102676820005
5.28,0.07259352018651419,0.1606137541221882,0.002918550194048057,0.6482190773197778
5.32,0.07266262798812376,0.16032110593777635,0.001660529766871102,0.5833789163689765
5.36,0.0727613816474966,0.16017845530806607,0.00112449145002734,0.5175556096907579
5.4,0.07288111750171146,0.16018796137832653,0.0013100451063233264,0.45151498214627706
5.44,0.0730131718878471,0.16035178329382693,0.0022168005985656134,0.38602285859669505
5.48,0.07314888114298228,0.16067208019983648,0.0038443677895608533,0.32184506390316736
5.5200000000000005,0.07327958160419568,0.16115101124162437,0.006192356542115585,0.2597474229268536
5.5600000000000005,0.07339660960856612,0.1617907355644597,0.009260376719036324,0.20049576052891288
5.6000000000000005,0.0734913014931723,0.1625934123136117,0.0130480381831298,0.14485590157050138
5.64,0.07355499359509302,0.1635612006343495,0.017554950797202394,0.09359367091277931
5.68,0.07357902225140696,0.1646962596719424,0.022780724424060907,0.04747489341690281
5.72,0.07355472379919291,0.16600074857165947,0.028724968926511704,0.007265393944032028
5.76,0.07347511426458352,0.1674719061062414,0.035380147547555356,0.0
5.8,0.07334562362562559,0.16907060642020996,0.042685905543186575,0.0
5.84,0.07317724583035701,0.1707414249240863,0.05055821499129251,0.0
5.88,0.07298100107195711,0.17242886014757064,0.05891293630382538,0.0
5.92,0.07276790954360533,0.17407741062036322,0.0676659298927374,0.0
5.96,0.07254899143848095,0.1756315748721644,0.07673305616998127,0.0
6.0,0.0723352669497634,0.1770358514326744,0.08603017554750901,0.0
6.04,0.072137756270632,0.17823473883159352,0.09547314843727336,0.0
6.08,0.07196747959426612,0.17917273559862207,0.10497783525122634,0.0
6.12,0.07183545711384515,0.17979434026346025,0.11446009640132068,0.0
6.16,0.0717527090225484,0.18004405135580842,0.12383579229950839,0.0
6.2,0.07173025551355529,0.1798663674053668,0.1330207833577422,0.0
6.24,0.07177911678004516,0.1792057869418357,0.14193092998797432,0.0
6.28,0.07191031301519737,0.17800680849491543,0.15048209260215695,0.0
6.32,0.07213486441219127,0.1762139305943062,0.15859013161224278,0.0
6.36,0.07246379116420625,0.17377165176970838,0.16617090743018392,0.0
6.4,0.07290811346442166,0.1706244705508221,0.17314028046793295,0.0
6.44,0.07347885150601685,0.16671688546734786,0.1794141111374421,0.0
6.48,0.07418474617331466,0.16200571427880323,0.18492383217673922,0.008487174551394453
6.5200000000000005,0.07502221007241927,0.15651440673808167,0.1896851035964379,0.01638021350578685
6.5600000000000005,0.07598350677945874,0.15028883731408157,0.19374193174007656,0.022747382548135898
6.6000000000000005,0.07706089674393711,0.14337489737450793,0.19713834431240893,0.027684048547944144
6.640000000000001,0.07824664041535843,0.1358184782870657,0.19991836901818863,0.031285578374714254
6.68,0.07953299824322684,0.12766547141945964,0.20212603356216954,0.03364733889794909
6.72,0.08091223067704632,0.11896176813939484,0.2038053656491054,0.03486469698715127
6.76,0.08237659816632106,0.10975325981457595,0.20500039298374997,0.03503301951182356
6.8,0.08391836116055501,0.10008583781270823,0.205755143270857,0.034247673341468686
6.84,0.08552978010925236,0.09000539350149615,0.20611364421518025,0.032604025345589316
6.88,0.08720311546191707,0.07955781824864507,0.2061199235214734,0.030197442393688236
6.92,0.08893062766805329,0.06878900342185944,0.20581800889449028,0.0271232913552681
6.96,0.09070457717716511,0.05774484038884435,0.20525192803898465,0.02347693909983161
7.0,0.0925172244387565,0.046471220517305005,0.20446570865971025,0.01935375249688165
7.04,0.09436082990233166,0.0350140351749458,0.20350337846142086,0.014849098415920706
7.08,0.09622765401739455,0.023419175729472125,0.2024089651488702,0.010058343726451688
7.12,0.09810995723344933,0.011732533548588386,0.20122649642681195,0.0050768552979771064
7.16,0.1,2.0816681711721685e-17,0.2,2.7755575615628914e-17
