t,x,y,z,gripper
5.2,0.10201212581933658,0.2089361249835522,0.09000807763791205,1.0
5.24,0.09930803044005429,0.20639475971683602,0.08998661764737473,1.0
5.28,0.09685924820099336,0.20365516308681791,0.08990672521484261,1.0
5.32,0.09460951620540793,0.19969385107894683,0.09014196265754408,1.0
5.36,0.09228611741829201,0.19508500258297193,0.08993509724308754,1.0
5.4,0.09006576033118942,0.19016753916129003,0.08992267369683983,1.0
5.44,0.08782086375824895,0.18494579222203472,0.08999547754226335,1.0
5.48,0.08604204787977687,0.17980738997426476,0.0899518370892508,1.0
5.5200000000000005,0.08436442213209462,0.17486482153880722,0.09001863196462831,1.0
5.5600000000000005,0.08297254414681517,0.17031499375931425,0.08999287187422324,1.0
5.6000000000000005,0.08176222125045275,0.1663049747195538,0.08997961592066636,1.0
5.64,0.08085386790596068,0.16315094622020268,0.08999840992857175,1.0
5.68,0.08025966186288865,0.16098515321046677,0.09000045103727483,1.0
5.72,0.0800074970639578,0.16002878571437626,0.08999999746514321,1.0
5.76,0.08,0.16,0.08974434524852555,1.0
5.8,0.08,0.16,0.08874693980599926,1.0
5.84,0.08,0.16,0.08706757816175587,1.0
5.88,0.08,0.16,0.08478254177012609,1.0
5.92,0.08,0.16,0.08196811208544082,1.0
5.96,0.08,0.16,0.0787005705620307,1.0
6.0,0.08,0.16,0.07505619865422664,1.0
6.04,0.08,0.16,0.07111127781635924,1.0
6.08,0.08,0.16,0.06694208950275946,1.0
6.12,0.08,0.16,0.06262491516775788,1.0
6.16,0.08,0.16,0.05823603626568547,1.0
6.2,0.08,0.16,0.05385173425087283,1.0
6.24,0.08,0.16,0.049548290577650804,1.0
6.28,0.08,0.16,0.04540198670035025,1.0
6.32,0.08,0.16,0.04148910407330179,1.0
6.36,0.08,0.16,0.037885924150836324,1.0
6.4,0.08,0.16,0.03466872838728453,1.0
6.44,0.08,0.16,0.03191379823697724,1.0
6.48,0.08,0.16,0.029697415154245177,1.0
6.5200000000000005,0.08,0.16,0.02809586059341916,1.0
6.5600000000000005,0.08,0.16,0.027185416008829955,1.0
6.6000000000000005,0.08,0.16,0.027000000000000003,1.0
6.640000000000001,0.08,0.16,0.027000000000000003,1.0
6.68,0.08,0.16,0.027000000000000003,1.0
6.72,0.08,0.16,0.027000000000000003,1.0
6.76,0.08,0.16,0.027000000000000003,1.0
6.8,0.08,0.16,0.027000000000000003,1.0
6.84,0.08,0.16,0.027000000000000003,1.0
6.88,0.08,0.16,0.027000000000000003,0.999256539151391
6.92,0.08,0.16,0.027000000000000003,0.9627547735190537
6.96,0.08,0.16,0.027000000000000003,0.8772149301026475
7.0,0.08,0.16,0.027000000000000003,0.7508100218661868
7.04,0.08,0.16,0.027000000000000003,0.591713061773678
7.08,0.08,0.16,0.027000000000000003,0.4080970627891387
7.12,0.08,0.16,0.027000000000000003,0.2081350378765729
7.16,0.08,0.16,0.027000000000000003,0.0
